alpha,beta,gamma,fundamental,msf,SCI,amplitud
-0.05,-0.67,40000.0,5497.9245283,5501.05580056,1.00056953715,6698.31695464
-0.05,-0.665,40000.0,5497.9245283,5729.95652993,1.04220356253,6852.70163208
-0.05,-0.66,40000.0,5497.9245283,5200.00369683,0.945812127842,6944.38997372
-0.05,-0.655,40000.0,5442.38993711,5441.84514942,0.999899899182,6966.65932891
-0.05,-0.65,40000.0,5442.38993711,5713.36819828,1.04979030615,7026.36292321
-0.05,-0.645,40000.0,5442.38993711,5235.85587261,0.962050851394,7104.83104976
-0.05,-0.64,40000.0,5386.85534591,5496.36387713,1.020328842,7159.26769871
-0.05,-0.635,40000.0,5386.85534591,5210.96606041,0.967348429796,7224.89433225
-0.05,-0.63,40000.0,5386.85534591,5177.52749134,0.961140992076,7319.93959776
-0.05,-0.625,40000.0,5331.32075472,5519.37132462,1.03527279234,7362.55917711
-0.05,-0.62,40000.0,5331.32075472,4906.18075112,0.92025615731,7459.76175394
-0.05,-0.615,40000.0,5331.32075472,5058.4147822,0.948810813479,7507.48955165
-0.05,-0.61,40000.0,5275.78616352,5343.18352567,1.01277484721,7577.61938442
-0.05,-0.605,40000.0,5275.78616352,5107.4909889,0.968100455666,7634.32995976
-0.05,-0.6,40000.0,5275.78616352,5163.409932500002,0.978699623612,7720.27691342
-0.05,-0.595,40000.0,5220.25157233,5284.03725433,1.01221889043,7813.52110616
-0.05,-0.59,40000.0,5220.25157233,5024.82452966,0.962563673424,7870.54722048
-0.05,-0.585,40000.0,5164.71698113,5246.02996162,1.01574393733,7961.486087899999
-0.05,-0.58,40000.0,5164.71698113,5623.80781299,1.08888983337,8053.03419673
-0.05,-0.575,40000.0,5164.71698113,4970.85075885,0.962463340588,8186.59824379
-0.05,-0.57,40000.0,5109.18238994,5245.17317584,1.02661693702,8251.91054487
-0.05,-0.565,40000.0,5109.18238994,5023.91438695,0.983310832052,8374.78082796
-0.05,-0.56,40000.0,5109.18238994,4997.73293164,0.97818643967,8452.56995183
-0.05,-0.555,40000.0,5053.64779874,5337.20823829,1.05611005176,8562.43722441
-0.05,-0.55,40000.0,5053.64779874,4793.57716994,0.948538038431,8660.36586489
-0.05,-0.545,40000.0,4998.11320755,4975.98337462,0.995572362608,8757.76706132
-0.05,-0.54,40000.0,4998.11320755,4870.99176045,0.974566112888,8903.37324821
-0.05,-0.535,40000.0,4998.11320755,4850.5529872,0.970476815107,9014.37859572
-0.05,-0.53,40000.0,4942.57861635,5096.97588686,1.0312382022600002,9122.54703809
-0.05,-0.525,40000.0,4942.57861635,5090.77223335,1.0299830571200002,9254.11825994
-0.05,-0.52,40000.0,4942.57861635,4956.01761588,1.00271902595,9363.42435776
-0.05,-0.515,40000.0,4887.04402516,5248.91241613,1.07404647658,9508.98224916
-0.05,-0.51,40000.0,4887.04402516,4753.9111467,0.972757994858,9642.64800982
-0.05,-0.505,40000.0,4831.50943396,5025.43917317,1.04013854094,9790.98342754
-0.05,-0.5,10000.0,1221.76100629,2181.54510984,1.78557434605,2682.59950809
-0.05,-0.495,10000.0,1221.76100629,2030.93232721,1.66229918679,2665.04014791
-0.05,-0.49,10000.0,1221.76100629,1873.3688733,1.53333496785,2665.2893517
-0.05,-0.485,10000.0,1221.76100629,1792.6531276,1.46726988206,2659.10390578
-0.05,-0.48,10000.0,1166.22641509,1757.47378322,1.50697476963,2657.28436807
-0.05,-0.475,10000.0,1166.22641509,2178.67485726,1.86814055064,2630.55531709
-0.05,-0.47,10000.0,1166.22641509,2303.76306128,1.9753994863,2632.04336846
-0.05,-0.465,10000.0,1166.22641509,1899.47787967,1.6287385151700002,2621.53682531
-0.05,-0.46,10000.0,1166.22641509,2122.17083377,1.8196902473700003,2604.44520824
-0.05,-0.455,10000.0,1166.22641509,2150.2016024,1.84372569045,2597.96013477
-0.05,-0.45,10000.0,1166.22641509,2017.55373224,1.72998459487,2585.481245
-0.05,-0.445,10000.0,1166.22641509,1864.18227805,1.59847372167,2584.80919337
-0.05,-0.44,10000.0,1166.22641509,1770.63453501,1.5182596724700002,2577.49402753
-0.05,-0.435,10000.0,1110.6918239,1824.15530833,1.64235953581,2568.57375449
-0.05,-0.43,10000.0,1110.6918239,2241.36627894,2.01799115714,2572.46304221
-0.05,-0.425,10000.0,1110.6918239,2123.38517734,1.91176808152,2549.63537453
-0.05,-0.42,10000.0,1110.6918239,1937.45790375,1.74437036635,2541.32003206
-0.05,-0.415,10000.0,1110.6918239,2117.07655869,1.90608818138,2536.13175123
-0.05,-0.41,10000.0,1110.6918239,2056.41266117,1.851470063,2532.73681343
-0.05,-0.405,10000.0,1110.6918239,1927.86080763,1.7357297192099996,2524.53571275
-0.05,-0.4,10000.0,1110.6918239,1801.66183932,1.62210777153,2515.57543286
-0.05,-0.395,10000.0,1055.1572327,1792.45821551,1.69875935069,2512.4901281
-0.05,-0.39,10000.0,1055.1572327,2169.88784993,2.0564592486099995,2503.23313885
-0.05,-0.385,10000.0,1055.1572327,2082.19314362,1.97334869068,2493.64338529
-0.05,-0.38,10000.0,1055.1572327,1906.57697793,1.80691267504,2501.56843517
-0.05,-0.375,10000.0,1055.1572327,2054.62681757,1.94722336529,2492.45726197
-0.05,-0.37,10000.0,1055.1572327,1993.72053593,1.88950089535,2475.06831058
-0.05,-0.365,10000.0,1055.1572327,1880.7984409000005,1.78248168387,2477.03433843
-0.05,-0.36,10000.0,1055.1572327,1778.51805378,1.68554789624,2465.37665067
-0.05,-0.355,10000.0,999.6226415089999,1894.96956988,1.89568492268,2461.0351518
-0.05,-0.35,10000.0,999.6226415089999,2204.28672714,2.20511884746,2449.09734435
-0.05,-0.345,10000.0,999.6226415089999,1783.66046185,1.78433379535,2446.55686667
-0.05,-0.34,10000.0,999.6226415089999,1982.1925297000007,1.98294080925,2439.85502534
-0.05,-0.335,10000.0,999.6226415089999,1981.12114567,1.9818690207700005,2427.10636749
-0.05,-0.33,10000.0,999.6226415089999,1875.41180916,1.8761197788900004,2420.12988661
-0.05,-0.325,10000.0,999.6226415089999,1766.78495005,1.7674519130400002,2415.27856369
-0.05,-0.32,10000.0,999.6226415089999,1936.02977675,1.93676062982,2400.83498824
-0.05,-0.315,10000.0,944.0880503139999,2063.14478251,2.18533089347,2396.25387359
-0.05,-0.31,10000.0,944.0880503139999,1822.94479297,1.9309054832,2397.11626699
-0.05,-0.305,10000.0,944.0880503139999,1940.57163962,2.05549857238,2386.65865869
-0.05,-0.3,10000.0,944.0880503139999,1898.52766984,2.0109646226400004,2373.094613
-0.05,-0.295,10000.0,944.0880503139999,1783.85760042,1.88950342061,2371.84260203
-0.05,-0.29,10000.0,944.0880503139999,1800.38524326,1.9070098839400005,2354.54677443
-0.05,-0.285,10000.0,888.553459119,2087.68825012,2.3495358987,2353.34642059
-0.05,-0.28,10000.0,888.553459119,1795.85761661,2.02110249888,2336.53967754
-0.05,-0.275,10000.0,888.553459119,1891.42962964,2.12866160187,2332.13931646
-0.05,-0.27,10000.0,888.553459119,1849.22210113,2.08116020724,2324.57623218
-0.05,-0.265,10000.0,888.553459119,1707.50479484,1.92166805196,2315.16745449
-0.05,-0.26,10000.0,888.553459119,2106.30747474,2.37049043377,2306.05476927
-0.05,-0.255,10000.0,833.018867925,1640.12511713,1.96889311909,2284.03534806
-0.05,-0.25,10000.0,833.018867925,1812.81912509,2.17620415923,2282.24739017
-0.05,-0.245,10000.0,833.018867925,1810.48557732,2.1734028448,2273.38970786
-0.05,-0.24,10000.0,833.018867925,1668.55933533,2.00302706166,2274.29042803
-0.05,-0.235,10000.0,833.018867925,2135.53990062,2.5636152827400003,2260.16575337
-0.05,-0.23,10000.0,777.48427673,1743.79177273,2.24286435742,2261.83079619
-0.05,-0.225,10000.0,777.48427673,1793.4543642,2.30674036489,2256.59343927
-0.05,-0.22,10000.0,777.48427673,1684.11314177,2.16610572351,2241.9608237
-0.05,-0.215,10000.0,777.48427673,2139.94175915,2.75239232895,2238.64895457
-0.05,-0.21,10000.0,721.949685535,1699.44098474,2.35396041966,2226.72199183
-0.05,-0.205,10000.0,721.949685535,1756.62289757,2.43316526451,2228.42880451
-0.05,-0.2,10000.0,721.949685535,1589.11503419,2.2011437445400004,2211.01564961
-0.05,-0.195,10000.0,666.41509434,1692.13896685,2.53916662636,2205.13270142
-0.05,-0.19,10000.0,666.41509434,1726.59762145,2.59087412052,2189.27941637
-0.05,-0.185,10000.0,666.41509434,1607.46355878,2.41210556669,2193.01297537
-0.05,-0.18,10000.0,610.880503145,1608.77424682,2.63353346283,2186.7193247
-0.05,-0.175,10000.0,610.880503145,1580.14465413,2.5866673531,2183.03335778
-0.05,-0.17,10000.0,555.34591195,1628.75621716,2.9328679335000003,2183.37800176
-0.05,-0.165,10000.0,555.34591195,1457.77770292,2.62499042768,2178.68415937
-0.05,-0.16,10000.0,499.811320755,1653.21323351,3.30767464614,2181.25996279
-0.05,-0.155,10000.0,444.27672956,1559.5813165,3.51038263481,2171.23416898
-0.05,-0.15,10000.0,388.742138365,1485.51666844,3.82134202041,2177.27321184
-0.05,-0.145,10000.0,666.41509434,1487.43928023,2.23200118495,2075.8536946
-0.05,-0.14,10000.0,610.880503145,1493.97037114,2.4456016577,2081.90515666
-0.05,-0.135,10000.0,555.34591195,1510.87526176,2.72060211347,2069.36543594
-0.05,-0.13,10000.0,499.811320755,1535.58188065,3.07232312853,2071.91995724
-0.05,-0.125,10000.0,777.48427673,1559.33819461,2.0056202309,2069.21653024
-0.05,-0.12,10000.0,0.0,2856.41987435,,0.0
-0.05,-0.115,10000.0,0.0,3054.20455195,,0.0
-0.05,-0.11,10000.0,0.0,3151.9044313,,0.0
-0.05,-0.105,10000.0,0.0,3230.76832763,,0.0
-0.05,-0.1,10000.0,1110.6918239,3249.33445408,2.92550497282,530.223545387
-0.05,-0.095,10000.0,1166.22641509,3317.93617166,2.84501888202,625.265583976
-0.05,-0.09,10000.0,1221.76100629,3383.91409749,2.76970215948,751.430706603
-0.05,-0.085,10000.0,1221.76100629,3400.89150397,2.7835980085000003,887.723365918
-0.05,-0.08,10000.0,1221.76100629,3468.98438355,2.8393313959900004,1079.44884777
-0.05,-0.075,10000.0,1221.76100629,3436.42738971,2.81268379988,1298.14016143
-0.05,-0.07,10000.0,1110.6918239,3347.27999683,3.01368923837,1487.42355848
-0.05,-0.065,10000.0,0.0,3144.95582112,,1584.87415224
-0.05,-0.06,10000.0,0.0,2762.04318519,,1599.17423076
-0.05,-0.055,10000.0,0.0,2090.7778642000007,,1608.50289877
-0.05,-0.05,10000.0,0.0,1999.61143421,,1673.6116747
-0.05,-0.045,10000.0,1332.83018868,2081.69348051,1.56185949132,2050.95855459
-0.05,-0.04,10000.0,555.34591195,1647.0002754,2.9657196352,2051.10445912
-0.05,-0.035,10000.0,0.0,1258.22293757,,0.0
-0.05,-0.03,10000.0,0.0,1783.51076016,,0.0
-0.05,-0.025,10000.0,0.0,1178.63242329,,0.0
-0.05,-0.02,10000.0,0.0,1565.17042311,,0.0
-0.05,-0.015,10000.0,0.0,2029.0461024,,0.0
-0.05,-0.01,10000.0,0.0,2253.01039497,,0.0
-0.05,-0.005,10000.0,0.0,2374.27761617,,0.0
-0.05,0.0,10000.0,0.0,2463.05051227,,0.0
-0.05,0.005,10000.0,0.0,2523.91451159,,0.0
-0.05,0.01,10000.0,0.0,2562.31650642,,0.0
-0.05,0.015,10000.0,0.0,2599.38130926,,0.0
-0.05,0.02,10000.0,0.0,2611.79678094,,0.0
-0.05,0.025,10000.0,0.0,2631.76150151,,0.0
-0.05,0.03,10000.0,0.0,2645.22948249,,0.0
-0.05,0.035,10000.0,0.0,2655.78080666,,0.0
-0.05,0.04,10000.0,0.0,2661.93246946,,0.0
-0.05,0.045,10000.0,0.0,2677.2006065,,0.0
-0.05,0.05,10000.0,0.0,2664.59354424,,0.0
-0.05,0.055,10000.0,0.0,2676.35932336,,0.0
-0.05,0.06,10000.0,0.0,2680.12575009,,0.0
-0.05,0.065,10000.0,0.0,2686.56303562,,0.0
-0.05,0.07,10000.0,0.0,2683.473304,,0.0
-0.05,0.075,10000.0,0.0,2684.42160442,,0.0
-0.05,0.08,10000.0,0.0,2686.19622018,,0.0
-0.05,0.085,10000.0,0.0,2688.70485646,,0.0
-0.05,0.09,10000.0,0.0,2691.86144579,,0.0
-0.05,0.095,10000.0,0.0,2695.39347545,,0.0
-0.05,0.1,10000.0,0.0,2694.99419396,,0.0
-0.05,0.105,10000.0,0.0,2701.59452528,,0.0
-0.05,0.11,10000.0,0.0,2697.93872162,,0.0
-0.05,0.115,10000.0,0.0,2704.15140513,,0.0
-0.05,0.12,10000.0,0.0,2698.15506217,,0.0
-0.05,0.125,10000.0,0.0,2706.21113261,,0.0
-0.05,0.13,10000.0,0.0,2706.42893487,,0.0
-0.05,0.135,10000.0,0.0,2708.87446501,,0.0
-0.05,0.14,10000.0,0.0,2707.12567435,,0.0
-0.05,0.145,10000.0,0.0,2709.54748032,,0.0
-0.05,0.15,10000.0,0.0,2706.79683576,,0.0
-0.05,0.155,10000.0,0.0,2708.31685111,,0.0
-0.05,0.16,10000.0,0.0,2711.52796629,,0.0
-0.05,0.165,10000.0,0.0,2709.53104794,,0.0
-0.05,0.17,10000.0,0.0,2707.45163277,,0.0
-0.05,0.175,10000.0,0.0,2713.70253178,,0.0
-0.05,0.18,10000.0,0.0,2711.56161699,,0.0
-0.05,0.185,10000.0,0.0,2711.26739863,,0.0
-0.05,0.19,10000.0,0.0,2705.97501485,,0.0
-0.05,0.195,10000.0,0.0,2707.23777786,,0.0
-0.05,0.2,10000.0,0.0,2707.98105261,,0.0
-0.05,0.205,10000.0,0.0,2706.77108979,,0.0
-0.05,0.21,10000.0,0.0,2700.26861358,,0.0
-0.05,0.215,10000.0,0.0,2706.21070159,,0.0
-0.05,0.22,10000.0,0.0,2704.80570093,,0.0
-0.05,0.225,10000.0,0.0,2700.2405119000005,,0.0
-0.05,0.23,10000.0,0.0,2697.87819054,,0.0
-0.05,0.235,10000.0,0.0,2702.79919221,,0.0
-0.05,0.24,10000.0,0.0,2699.16219392,,0.0
-0.05,0.245,10000.0,0.0,2697.200224500001,,0.0
-0.05,0.25,10000.0,0.0,2698.37387086,,0.0
-0.05,0.255,10000.0,0.0,2696.34746802,,0.0
-0.05,0.26,10000.0,0.0,2694.86679446,,0.0
-0.05,0.265,10000.0,0.0,2695.791642800001,,0.0
-0.05,0.27,10000.0,0.0,2692.59265912,,0.0
-0.05,0.275,10000.0,0.0,2694.46521065,,0.0
-0.05,0.28,10000.0,0.0,2695.09272309,,0.0
-0.05,0.285,10000.0,0.0,2693.1703433,,0.0
-0.05,0.29,10000.0,0.0,2689.78511465,,0.0
-0.05,0.295,10000.0,0.0,2692.12482377,,0.0
-0.05,0.3,10000.0,0.0,2691.73874281,,0.0
-0.05,0.305,10000.0,0.0,2693.15377179,,0.0
-0.05,0.31,10000.0,0.0,2690.99844074,,0.0
-0.05,0.315,10000.0,0.0,2691.68393976,,0.0
-0.05,0.32,10000.0,0.0,2693.14510149,,0.0
-0.05,0.325,10000.0,0.0,2694.13882161,,0.0
-0.05,0.33,10000.0,0.0,2693.17619652,,0.0
-0.05,0.335,10000.0,0.0,2695.77596917,,0.0
-0.05,0.34,10000.0,0.0,2697.31857852,,0.0
-0.05,0.345,10000.0,0.0,2700.89746224,,0.0
-0.05,0.35,10000.0,0.0,2699.07121925,,0.0
-0.05,0.355,10000.0,0.0,2700.58026006,,0.0
-0.05,0.36,10000.0,0.0,2701.99722766,,0.0
-0.05,0.365,10000.0,0.0,2702.36925922,,0.0
-0.05,0.37,10000.0,0.0,2705.59836136,,0.0
-0.05,0.375,10000.0,0.0,2704.65324303,,0.0
-0.05,0.38,10000.0,0.0,2708.07719871,,0.0
-0.05,0.385,10000.0,0.0,2708.1359876999995,,0.0
-0.05,0.39,10000.0,0.0,2712.24533489,,0.0
-0.05,0.395,10000.0,0.0,2712.47992791,,0.0
-0.05,0.4,10000.0,0.0,2713.37706717,,0.0
-0.05,0.405,10000.0,0.0,2715.0116841,,0.0
-0.05,0.41,10000.0,0.0,2718.89734299,,0.0
-0.05,0.415,10000.0,0.0,2719.33542432,,0.0
-0.05,0.42,10000.0,0.0,2720.53609441,,0.0
-0.05,0.425,10000.0,0.0,2722.11857711,,0.0
-0.05,0.43,10000.0,0.0,2725.25671265,,0.0
-0.05,0.435,10000.0,0.0,2723.87494231,,0.0
-0.05,0.44,10000.0,0.0,2729.25675346,,0.0
-0.05,0.445,10000.0,0.0,2730.15912187,,0.0
-0.05,0.45,10000.0,0.0,2729.51734068,,0.0
-0.05,0.455,10000.0,0.0,2731.71706186,,0.0
-0.05,0.46,10000.0,0.0,2731.30661384,,0.0
-0.05,0.465,10000.0,0.0,2731.48814721,,0.0
-0.05,0.47,10000.0,0.0,2735.72779148,,0.0
-0.05,0.475,10000.0,0.0,2737.24428335,,0.0
-0.05,0.48,10000.0,0.0,2737.98560487,,0.0
-0.05,0.485,10000.0,0.0,2740.57529085,,0.0
-0.05,0.49,10000.0,0.0,2744.54799184,,0.0
-0.05,0.495,10000.0,0.0,2742.37270618,,0.0
-0.05,-0.5,17500.0,2110.31446541,3137.54734825,1.48676768305,6691.83060564
-0.05,-0.495,17500.0,2110.31446541,2929.24301835,1.3880599628,6683.28789586
-0.05,-0.49,17500.0,2110.31446541,3133.0310791,1.48462759009,6687.59407926
-0.05,-0.485,17500.0,2110.31446541,2681.9850279,1.27089354305,6685.3545857
-0.05,-0.48,17500.0,2054.77987421,2768.92279922,1.34755203415,6686.1586204999985
-0.05,-0.475,17500.0,2054.77987421,2989.22164117,1.45476490143,6694.82616938
-0.05,-0.47,17500.0,2054.77987421,3058.59260606,1.4885256783200005,6689.63062978
-0.05,-0.465,17500.0,2054.77987421,3254.86780198,1.5840469545299998,6691.92235362
-0.05,-0.46,17500.0,2054.77987421,2770.98117419,1.34855378377,6697.96171414
-0.05,-0.455,17500.0,1999.24528302,2725.87348885,1.36345125433,6720.00613784
-0.05,-0.45,17500.0,1999.24528302,2904.27649233,1.45268642973,6736.29895039
-0.05,-0.445,17500.0,1999.24528302,3116.71999017,1.55894827745,6730.57211784
-0.05,-0.44,17500.0,1999.24528302,3392.27651867,1.69677855313,6751.144425300001
-0.05,-0.435,17500.0,1999.24528302,2752.56655808,1.37680282728,6758.25570083
-0.05,-0.43,17500.0,1943.71069182,2683.75673608,1.38073878349,6751.22951505
-0.05,-0.425,17500.0,1943.71069182,2899.61420657,1.49179310418,6764.24995783
-0.05,-0.42,17500.0,1943.71069182,3103.46355444,1.59666948764,6787.11908909
-0.05,-0.415,17500.0,1943.71069182,3343.29468727,1.72005777472,6781.18026623
-0.05,-0.41,17500.0,1943.71069182,2692.30350055,1.38513592165,6783.043668699999
-0.05,-0.405,17500.0,1888.17610063,2600.04268069,1.37701281137,6813.59115291
-0.05,-0.4,17500.0,1888.17610063,3013.62818782,1.59605250104,6806.32691171
-0.05,-0.395,17500.0,1888.17610063,3399.82333314,1.80058593688,6799.44419794
-0.05,-0.39,17500.0,1888.17610063,2886.74876185,1.52885568295,6782.72672123
-0.05,-0.385,17500.0,1888.17610063,2656.49353961,1.40690984211,6762.94040581
-0.05,-0.38,17500.0,1832.64150943,2672.04554139,1.45802958605,6764.38073508
-0.05,-0.375,17500.0,1832.64150943,2965.23229703,1.61801000456,6709.51866306
-0.05,-0.37,17500.0,1832.64150943,3249.1504984000007,1.7729329395099998,6718.02476244
-0.05,-0.365,17500.0,1832.64150943,2832.70896929,1.5456972652399998,6685.23528455
-0.05,-0.36,17500.0,1777.10691824,2687.54191851,1.5123130133200002,6651.49899205
-0.05,-0.355,17500.0,1777.10691824,2967.22799156,1.66969581915,6621.73734063
-0.05,-0.35,17500.0,1777.10691824,3427.88946616,1.92891571744,6570.84845671
-0.05,-0.345,17500.0,1777.10691824,2995.19369653,1.68543246655,6515.8829536
-0.05,-0.34,17500.0,1777.10691824,2851.28472819,1.60445311361,6452.58099189
-0.05,-0.335,17500.0,1721.57232704,2936.53193836,1.7057267314500002,6394.813160100001
-0.05,-0.33,17500.0,1721.57232704,3339.05257325,1.93953662056,6330.92232349
-0.05,-0.325,17500.0,1721.57232704,3121.35767768,1.81308541537,6284.42213081
-0.05,-0.32,17500.0,1721.57232704,2924.4755109,1.69872358248,6186.98146286
-0.05,-0.315,17500.0,1666.03773585,2822.91299742,1.69438718984,6127.151229300001
-0.05,-0.31,17500.0,1666.03773585,3242.73061325,1.94637284827,6053.583913
-0.05,-0.305,17500.0,1666.03773585,2985.36041412,1.7918924342900002,6002.10867924
-0.05,-0.3,17500.0,1610.50314465,2780.57142965,1.7265234401299998,5898.05603997
-0.05,-0.295,17500.0,1610.50314465,3003.91951954,1.86520562193,5807.09140963
-0.05,-0.29,17500.0,1610.50314465,3181.1629187,1.9752602963,5742.09187227
-0.05,-0.285,17500.0,1610.50314465,2659.40830244,1.65129035064,5666.66554019
-0.05,-0.28,17500.0,1554.96855346,2659.42965419,1.71027873733,5610.73144966
-0.05,-0.275,17500.0,1554.96855346,3077.62036763,1.97921711071,5554.30610137
-0.05,-0.27,17500.0,1554.96855346,2588.46901057,1.66464396004,5511.71082137
-0.05,-0.265,17500.0,1499.43396226,2660.00928274,1.77400895917,5439.39444644
-0.05,-0.26,17500.0,1499.43396226,2920.4942659000008,1.94773117016,5386.82915747
-0.05,-0.255,17500.0,1499.43396226,2629.44847184,1.75362739408,5315.66264929
-0.05,-0.25,17500.0,1443.89937107,2855.67672712,1.97775328693,5276.43037909
-0.05,-0.245,17500.0,1443.89937107,2872.22804661,1.98921621836,5247.78767999
-0.05,-0.24,17500.0,1443.89937107,2550.0418023,1.76608000073,5200.09929703
-0.05,-0.235,17500.0,1388.36477987,2499.57812629,1.8003756379599998,5183.47200656
-0.05,-0.23,17500.0,1388.36477987,2841.38530926,2.04656971312,5143.5828171
-0.05,-0.225,17500.0,1388.36477987,2902.31702375,2.09045710884,5127.07688659
-0.05,-0.22,17500.0,1332.83018868,2792.11331735,2.0948755070800003,5060.86921803
-0.05,-0.215,17500.0,1332.83018868,2607.24379003,1.95617102026,5062.6133309
-0.05,-0.21,17500.0,1277.29559748,2651.96942164,2.07623781595,5067.58423331
-0.05,-0.205,17500.0,1277.29559748,2634.63572203,2.06266719092,5087.37490529
-0.05,-0.2,17500.0,1221.76100629,2656.79086917,2.17455857201,5087.45902235
-0.05,-0.195,17500.0,1221.76100629,2739.99491976,2.24266031217,5079.15261277
-0.05,-0.19,17500.0,1166.22641509,2692.55161427,2.30877261861,5037.15830647
-0.05,-0.185,17500.0,1110.6918239,2388.84523476,2.15077232348,4997.71359074
-0.05,-0.18,17500.0,1110.6918239,2566.71333386,2.31091404351,4989.94870204
-0.05,-0.175,17500.0,1055.1572327,2664.2530882,2.52498206487,4924.85627523
-0.05,-0.17,17500.0,999.6226415089999,2770.90895242,2.77195497316,4852.67968163
-0.05,-0.165,17500.0,944.0880503139999,2858.04004055,3.02730242121,4755.73259485
-0.05,-0.16,17500.0,888.553459119,2464.63051143,2.77375602575,4846.12695336
-0.05,-0.155,17500.0,777.48427673,2638.58709554,3.39374978314,4797.32172186
-0.05,-0.15,17500.0,666.41509434,2486.31961347,3.73088730221,4780.69256802
-0.05,-0.145,17500.0,333.20754717,3971.65406538,11.919460105599999,1671.58668506
-0.05,-0.14,17500.0,1055.1572327,4494.32531471,4.25938919377,3937.99975194
-0.05,-0.135,17500.0,3443.14465409,3215.33231313,0.93383596571,4431.79984823
-0.05,-0.13,17500.0,3276.5408805,2840.7741298,0.867004024489,4651.51415248
-0.05,-0.125,17500.0,1499.43396226,2358.18088235,1.5727140652399998,4678.66534158
-0.05,-0.12,17500.0,0.0,1886.3881401,,0.0
-0.05,-0.115,17500.0,0.0,1996.60845409,,0.0
-0.05,-0.11,17500.0,0.0,2182.23011878,,0.0
-0.05,-0.105,17500.0,0.0,2222.71310208,,0.0
-0.05,-0.1,17500.0,0.0,2231.40039145,,0.0
-0.05,-0.095,17500.0,0.0,2204.33227549,,0.0
-0.05,-0.09,17500.0,0.0,2181.53769374,,0.0
-0.05,-0.085,17500.0,0.0,2173.2133392,,0.0
-0.05,-0.08,17500.0,0.0,2212.93647881,,0.0
-0.05,-0.075,17500.0,0.0,2311.54774866,,0.0
-0.05,-0.07,17500.0,0.0,2545.63249333,,0.0
-0.05,-0.065,17500.0,0.0,2836.73925552,,0.0
-0.05,-0.06,17500.0,0.0,3120.42942837,,0.0
-0.05,-0.055,17500.0,0.0,3258.15478115,,0.0
-0.05,-0.05,17500.0,0.0,2978.93852413,,0.0
-0.05,-0.045,17500.0,0.0,2063.89754283,,0.0
-0.05,-0.04,17500.0,0.0,3476.29730525,,0.0
-0.05,-0.035,17500.0,0.0,2703.79756239,,0.0
-0.05,-0.03,17500.0,0.0,2731.744156800001,,0.0
-0.05,-0.025,17500.0,0.0,2719.91923496,,0.0
-0.05,-0.02,17500.0,0.0,2714.35385047,,0.0
-0.05,-0.015,17500.0,0.0,2718.18114713,,0.0
-0.05,-0.01,17500.0,0.0,2726.21149884,,0.0
-0.05,-0.005,17500.0,0.0,2734.80466402,,0.0
-0.05,0.0,17500.0,0.0,2735.35402227,,0.0
-0.05,0.005,17500.0,0.0,2736.13318113,,0.0
-0.05,0.01,17500.0,0.0,2733.26677215,,0.0
-0.05,0.015,17500.0,0.0,2730.46743747,,0.0
-0.05,0.02,17500.0,0.0,2726.88887435,,0.0
-0.05,0.025,17500.0,0.0,2723.56353888,,0.0
-0.05,0.03,17500.0,0.0,2720.82707345,,0.0
-0.05,0.035,17500.0,0.0,2717.81438788,,0.0
-0.05,0.04,17500.0,0.0,2717.32775726,,0.0
-0.05,0.045,17500.0,0.0,2714.15349943,,0.0
-0.05,0.05,17500.0,0.0,2713.94395075,,0.0
-0.05,0.055,17500.0,0.0,2715.08199299,,0.0
-0.05,0.06,17500.0,0.0,2715.05166218,,0.0
-0.05,0.065,17500.0,0.0,2714.615363,,0.0
-0.05,0.07,17500.0,0.0,2717.45445106,,0.0
-0.05,0.075,17500.0,0.0,2718.42778232,,0.0
-0.05,0.08,17500.0,0.0,2721.76955694,,0.0
-0.05,0.085,17500.0,0.0,2723.43510685,,0.0
-0.05,0.09,17500.0,0.0,2725.95578605,,0.0
-0.05,0.095,17500.0,0.0,2729.21798616,,0.0
-0.05,0.1,17500.0,0.0,2732.15183141,,0.0
-0.05,0.105,17500.0,0.0,2735.98270481,,0.0
-0.05,0.11,17500.0,0.0,2738.2155187,,0.0
-0.05,0.115,17500.0,0.0,2741.04034923,,0.0
-0.05,0.12,17500.0,0.0,2744.83502385,,0.0
-0.05,0.125,17500.0,0.0,2748.36058749,,0.0
-0.05,0.13,17500.0,0.0,2751.52056887,,0.0
-0.05,0.135,17500.0,0.0,2752.66675042,,0.0
-0.05,0.14,17500.0,0.0,2756.34677429,,0.0
-0.05,0.145,17500.0,0.0,2758.99235834,,0.0
-0.05,0.15,17500.0,0.0,2762.97529346,,0.0
-0.05,0.155,17500.0,0.0,2764.33373787,,0.0
-0.05,0.16,17500.0,0.0,2767.69569636,,0.0
-0.05,0.165,17500.0,0.0,2769.27745874,,0.0
-0.05,0.17,17500.0,0.0,2771.69093201,,0.0
-0.05,0.175,17500.0,0.0,2772.11833374,,0.0
-0.05,0.18,17500.0,0.0,2774.16271013,,0.0
-0.05,0.185,17500.0,0.0,2775.99654284,,0.0
-0.05,0.19,17500.0,0.0,2776.80334932,,0.0
-0.05,0.195,17500.0,0.0,2777.51828415,,0.0
-0.05,0.2,17500.0,0.0,2779.08152091,,0.0
-0.05,0.205,17500.0,0.0,2780.36891257,,0.0
-0.05,0.21,17500.0,0.0,2780.98862705,,0.0
