-0.15	-0.536	3371.29	1.18968
-0.15	-0.538	3376	1.19096
-0.15	-0.54	3380.71	1.192
-0.15	-0.542	3384.75	1.19359
-0.15	-0.544	3389.46	1.19511
-0.15	-0.546	3394.17	1.19645
-0.15	-0.548	3398.21	1.19834
-0.15	-0.55	3402.92	1.19965
-0.15	-0.552	3406.96	1.20161
-0.15	-0.554	3411.67	1.2033
-0.15	-0.556	3416.38	1.2049
-0.15	-0.558	3420.41	1.20713
-0.15	-0.56	3425.13	1.20879
-0.15	-0.562	3429.16	1.21116
-0.15	-0.564	3433.87	1.21295
-0.15	-0.566	3437.91	1.2153
-0.15	-0.568	3442.62	1.21732
-0.15	-0.57	3446.66	1.21978
-0.15	-0.572	3451.37	1.22219
-0.15	-0.574	3455.41	1.22504
-0.15	-0.576	3460.12	1.22737
-0.15	-0.578	3464.15	1.23002
-0.15	-0.58	3468.19	1.23332
-0.15	-0.582	3472.9	1.23584
-0.15	-0.584	3476.94	1.23893
-0.15	-0.586	3480.98	1.24227
-0.15	-0.588	3485.69	1.24523
-0.15	-0.59	3489.72	1.24897
-0.15	-0.592	3494.44	1.25204
-0.15	-0.594	3498.47	1.25576
-0.15	-0.596	3502.51	1.2595
-0.15	-0.598	3506.55	1.2637
-0.15	-0.6	3511.26	1.26722
-0.15	-0.602	3515.3	1.27167
-0.15	-0.604	3519.33	1.27584
-0.15	-0.606	3524.04	1.27995
-0.15	-0.608	3528.08	1.28464
-0.15	-0.61	3532.12	1.28942
-0.15	-0.612	3536.16	1.29417
-0.15	-0.614	3540.87	1.29909
-0.15	-0.616	3544.9	1.30438
-0.15	-0.618	3548.94	1.30958
-0.15	-0.62	3552.98	1.31515
-0.15	-0.622	3557.02	1.32086
-0.15	-0.624	3561.05	1.32684
-0.15	-0.626	3565.76	1.33272
-0.15	-0.628	3569.8	1.33886
-0.15	-0.63	3573.84	1.34519
-0.15	-0.632	3577.88	1.35171
-0.15	-0.634	3581.91	1.35861
-0.15	-0.636	3585.95	1.36531
-0.15	-0.638	3589.99	1.37253
-0.15	-0.64	3594.03	1.37993
-0.15	-0.642	3598.06	1.38719
-0.15	-0.644	3602.77	1.39436
-0.15	-0.646	3606.81	1.40224
-0.15	-0.648	3610.85	1.40983
-0.15	-0.65	3614.89	1.41781
-0.15	-0.652	3618.92	1.42587
-0.15	-0.654	3622.96	1.4338
-0.15	-0.656	3627	1.442
-0.15	-0.658	3631.04	1.45009
-0.15	-0.66	3635.07	1.45842
-0.15	-0.662	3639.11	1.46659
-0.15	-0.664	3643.15	1.47445
-0.15	-0.666	3647.19	1.4827
-0.15	-0.668	3651.22	1.49038
-0.15	-0.67	3654.59	1.49826
-0.15	-0.672	3658.63	1.50567
-0.15	-0.674	3662.66	1.51276
-0.15	-0.676	3666.7	1.51925
-0.15	-0.678	3670.74	1.52581
-0.15	-0.68	3674.78	1.5317
-0.15	-0.682	3678.81	1.5367
-0.15	-0.684	3682.85	1.54145
-0.15	-0.686	3686.89	1.54552
-0.15	-0.688	3690.25	1.54914
-0.15	-0.69	3694.29	1.55167
-0.15	-0.692	3698.33	1.55324
-0.15	-0.694	3702.37	1.55415
-0.15	-0.696	3706.4	1.55392
-0.15	-0.698	3710.44	1.55296
-0.15	-0.7	3713.8	1.5511
-0.15	-0.702	3717.84	1.54825
-0.15	-0.704	3721.88	1.54436
-0.15	-0.706	3725.92	1.53931
-0.15	-0.708	3729.95	1.53368
-0.15	-0.71	3733.32	1.52704
-0.15	-0.712	3737.36	1.51939
-0.15	-0.714	3741.39	1.51097
-0.15	-0.716	3745.43	1.50176
-0.15	-0.718	3748.8	1.49233
-0.15	-0.72	3752.83	1.48179
-0.15	-0.722	3756.87	1.47082
-0.15	-0.724	3760.91	1.45957
-0.15	-0.726	3764.27	1.44806
-0.15	-0.728	3768.31	1.43551
-0.15	-0.73	3772.35	1.42317
-0.15	-0.732	3775.71	1.41095
-0.15	-0.734	3779.75	1.39828
-0.15	-0.736	3783.79	1.38554
-0.15	-0.738	3787.15	1.37324
-0.15	-0.74	3791.19	1.36058
-0.15	-0.742	3795.23	1.348
-0.15	-0.744	3798.59	1.33622
-0.15	-0.746	3802.63	1.32401
-0.15	-0.748	3805.99	1.31237
-0.15	-0.75	3810.03	1.30083
-0.15	-0.752	3814.07	1.28947
-0.15	-0.754	3817.43	1.27885
-0.15	-0.756	3821.47	1.26804
-0.15	-0.758	3824.84	1.2579
-0.15	-0.76	3828.87	1.24793
-0.15	-0.762	3832.91	1.23813
-0.15	-0.764	3836.27	1.22904
-0.15	-0.766	3840.31	1.22005
-0.15	-0.768	3843.68	1.21183
-0.15	-0.77	3847.71	1.20319
-0.15	-0.772	3851.08	1.19526
-0.15	-0.774	3855.12	1.18747
-0.15	-0.776	3858.48	1.18048
-0.15	-0.778	3862.52	1.17321
-0.15	-0.78	3865.88	1.16662
-0.15	-0.782	3869.92	1.15997
-0.15	-0.784	3873.28	1.15404
-0.15	-0.786	3877.32	1.14803
-0.15	-0.788	3880.69	1.14227
-0.15	-0.79	3884.72	1.1367
-0.15	-0.792	3888.09	1.13192
-0.15	-0.794	3892.13	1.12663
-0.15	-0.796	3895.49	1.12208
-0.15	-0.798	3899.53	1.11736
-0.15	-0.8	3902.89	1.11289
-0.15	-0.802	3906.93	1.10871
-0.15	-0.804	3910.3	1.10488
-0.15	-0.806	3913.66	1.10114
-0.15	-0.808	3917.7	1.09728
-0.15	-0.81	3921.06	1.09376
-0.15	-0.812	3925.1	1.09039
-0.15	-0.814	3928.46	1.0871
-0.15	-0.816	3931.83	1.08443
-0.15	-0.818	3935.87	1.08107
-0.15	-0.82	3939.23	1.07868
-0.15	-0.822	3943.27	1.07558
-0.15	-0.824	3946.63	1.07308
-0.15	-0.826	3950	1.0707
-0.15	-0.828	3954.03	1.06814
-0.15	-0.83	3957.4	1.06597
-0.15	-0.832	3960.76	1.06368
-0.15	-0.834	3964.8	1.06159
-0.15	-0.836	3968.17	1.05947
-0.15	-0.838	3971.53	1.05759
-0.15	-0.84	3975.57	1.05574
-0.15	-0.842	3978.93	1.05385
-0.15	-0.844	3982.3	1.05219
-0.15	-0.846	3985.66	1.05074
-0.15	-0.848	3989.7	1.04898
-0.15	-0.85	3993.06	1.04735
-0.15	-0.852	3996.43	1.0461
-0.15	-0.854	4000.47	1.04464
-0.15	-0.856	4003.83	1.04309
-0.15	-0.858	4007.19	1.04181
-0.15	-0.86	4010.56	1.04067
-0.15	-0.862	4014.6	1.03944
-0.15	-0.864	4017.96	1.03829
-0.15	-0.866	4021.33	1.03714
-0.15	-0.868	4024.69	1.03614
-0.15	-0.87	4028.73	1.0349
-0.15	-0.872	4032.09	1.034
-0.15	-0.874	4035.46	1.03328
-0.15	-0.876	4038.82	1.03242
-0.15	-0.878	4042.19	1.03152
-0.15	-0.88	4046.22	1.03025
-0.15	-0.882	4049.59	1.02939
-0.15	-0.884	4052.95	1.02857
-0.15	-0.886	4056.32	1.02789
-0.15	-0.888	4059.68	1.02721
-0.15	-0.89	4063.72	1.02633
-0.15	-0.892	4067.08	1.0256
-0.15	-0.894	4070.45	1.025
-0.15	-0.896	4073.81	1.02437
-0.15	-0.898	4077.18	1.02379
-0.15	-0.9	4080.54	1.02319
-0.15	-0.902	4083.91	1.02267
-0.15	-0.904	4087.94	1.0219
-0.15	-0.906	4091.31	1.02135
-0.15	-0.908	4094.67	1.02082
-0.15	-0.91	4098.04	1.02032
-0.15	-0.912	4101.4	1.01995
-0.15	-0.914	4104.77	1.01982
-0.15	-0.916	4108.13	1.01927
-0.15	-0.918	4111.5	1.01879
-0.15	-0.92	4115.53	1.0181
-0.15	-0.922	4118.9	1.01758
-0.15	-0.924	4122.26	1.01712
-0.15	-0.926	4125.63	1.0167
-0.15	-0.928	4128.99	1.01637
-0.15	-0.93	4132.36	1.01601
-0.15	-0.932	4135.72	1.01578
-0.15	-0.934	4139.09	1.01534
-0.15	-0.936	4142.45	1.01479
-0.15	-0.938	4145.81	1.01472
-0.15	-0.94	4149.18	1.01445
-0.15	-0.942	4152.54	1.01389
-0.15	-0.944	4155.91	1.01347
