time,alpha,beta
0.1764807172355173,0.01,0.42723958239517196
0.17650339530249695,0.01,0.42726781100489086
0.1765260733694766,0.01,0.42729604273071614
0.17654875143645624,0.01,0.4273242774864449
0.17657142950343585,0.01,0.42735251518580103
0.1765941075704155,0.01,0.42738075574243684
0.17661678563739514,0.01,0.4274089990699313
0.17663946370437478,0.01,0.42743724508179226
0.1766621417713544,0.01,0.42746549369145465
0.17668481983833403,0.01,0.42749374481228253
0.17670749790531368,0.01,0.42752199835756804
0.1767301759722933,0.01,0.4275502542405324
0.17675285403927293,0.01,0.4275785123743252
0.17677553210625258,0.01,0.427606772672026
0.17679821017323222,0.01,0.4276350350466429
0.17682088824021183,0.01,0.4276632994111139
0.17684356630719147,0.01,0.4276915656783071
0.17686624437417112,0.01,0.42771983376102
0.17688892244115076,0.01,0.42774810357198023
0.17691160050813037,0.01,0.4277763750238467
0.17693427857511002,0.01,0.42780464802920837
0.17695695664208966,0.01,0.4278329225005846
0.17697963470906927,0.01,0.4278611983504265
0.17700231277604891,0.01,0.4278894754911164
0.17702499084302856,0.01,0.4279177538349676
0.1770476689100082,0.01,0.4279460332942255
0.1770703469769878,0.01,0.4279743137810674
0.17709302504396746,0.01,0.42800259520760237
0.1771157031109471,0.01,0.4280308774858722
0.17713838117792674,0.01,0.42805916052785115
0.17716105924490635,0.01,0.42808744424544604
0.177183737311886,0.01,0.428115728550497
0.17720641537886564,0.01,0.42814401335477736
0.17722909344584525,0.01,0.4281722985699934
0.1772517715128249,0.01,0.4282005841077856
0.17727444957980454,0.01,0.4282288698797281
0.17729712764678418,0.01,0.4282571557973289
0.1773198057137638,0.01,0.42828544177203093
0.17734248378074344,0.01,0.428313727715211
0.17736516184772308,0.01,0.42834201353818097
0.17738783991470272,0.01,0.4283702991521879
0.17741051798168234,0.01,0.42839858446841333
0.17743319604866198,0.01,0.42842686939797514
0.17745587411564162,0.01,0.42845515385192623
0.17747855218262124,0.01,0.4284834377412557
0.17750123024960088,0.01,0.4285117209768886
0.17752390831658052,0.01,0.4285400034696862
0.17754658638356016,0.01,0.42856828513044665
0.17756926445053978,0.01,0.42859656586990436
0.17759194251751942,0.01,0.42862484559873154
0.17761462058449906,0.01,0.4286531242275368
0.1776372986514787,0.01,0.428681401666867
0.17765997671845832,0.01,0.428709677827206
0.17768265478543796,0.01,0.4287379526189759
0.1777053328524176,0.01,0.4287662259525369
0.17772801091939722,0.01,0.42879449773818773
0.17775068898637686,0.01,0.4288227678861658
0.1777733670533565,0.01,0.4288510363066469
0.17779604512033614,0.01,0.4288793029097462
0.17781872318731576,0.01,0.4289075676055183
0.1778414012542954,0.01,0.42893583030395743
0.17786407932127504,0.01,0.4289640909149971
0.17788675738825468,0.01,0.4289923493485112
0.1779094354552343,0.01,0.4290206055143138
0.17793211352221394,0.01,0.4290488593221597
0.17795479158919358,0.01,0.429077110681744
0.1779774696561732,0.01,0.4291053595027028
0.17800014772315284,0.01,0.42913360569461373
0.17802282579013248,0.01,0.42916184916699585
0.17804550385711213,0.01,0.4291900898293095
0.17806818192409174,0.01,0.4292183275909571
0.17809085999107138,0.01,0.4292465623612834
0.17811353805805102,0.01,0.4292747940495751
0.17813621612503067,0.01,0.4293030225650623
0.17815889419201028,0.01,0.4293312478169172
0.17818157225898992,0.01,0.42935946971425537
0.17820425032596957,0.01,0.42938768816613604
0.17822692839294918,0.01,0.4294159030815615
0.17824960645992882,0.01,0.4294441143694784
0.17827228452690846,0.01,0.4294723219387769
0.1782949625938881,0.01,0.42950052569829195
0.17831764066086772,0.01,0.4295287255568028
0.17834031872784736,0.01,0.429556921423034
0.178362996794827,0.01,0.4295851132056545
0.17838567486180665,0.01,0.42961330081327886
0.17840835292878626,0.01,0.42964148415446735
0.1784310309957659,0.01,0.42966966313772553
0.17845370906274555,0.01,0.42969783767150566
0.17847638712972516,0.01,0.4297260076642059
0.1784990651967048,0.01,0.429754173024171
0.17852174326368445,0.01,0.4297823336596924
0.1785444213306641,0.01,0.4298104894790089
0.1785670993976437,0.01,0.4298386403903064
0.17858977746462334,0.01,0.4298667863017182
0.178612455531603,0.01,0.4298949271213257
0.17863513359858263,0.01,0.429923062757158
0.17865781166556224,0.01,0.42995119311719276
0.1786804897325419,0.01,0.42997931810935625
0.17870316779952153,0.01,0.43000743764152316
0.17872584586650117,0.01,0.43003555162151763
0.17874852393348079,0.01,0.43006365995711293
0.17877120200046043,0.01,0.43009176255603193
0.17879388006744007,0.01,0.4301198593259472
0.17881655813441968,0.01,0.43014795017448165
0.17883923620139933,0.01,0.4301760350092083
0.17886191426837897,0.01,0.43020411373765094
0.1788845923353586,0.01,0.4302321862672838
0.17890727040233823,0.01,0.4302602525055329
0.17892994846931787,0.01,0.43028831235977494
0.1789526265362975,0.01,0.4303163657373386
0.17897530460327715,0.01,0.43034441254550454
0.17899798267025677,0.01,0.43037245269150515
0.1790206607372364,0.01,0.4304004860825258
0.17904333880421605,0.01,0.430428512625704
0.17906601687119567,0.01,0.4304565322281303
0.1790886949381753,0.01,0.43048454479684867
0.17911137300515495,0.01,0.4305125502388564
0.1791340510721346,0.01,0.4305405484611044
0.1791567291391142,0.01,0.43056853937049766
0.17917940720609385,0.01,0.4305965228738953
0.1792020852730735,0.01,0.4306244988781112
0.17922476334005313,0.01,0.4306524672899138
0.17924744140703275,0.01,0.43068042801602646
0.1792701194740124,0.01,0.4307083809631283
0.17929279754099203,0.01,0.43073632603785333
0.17931547560797165,0.01,0.43076426314679206
0.1793381536749513,0.01,0.43079219219649084
0.17936083174193093,0.01,0.4308201130934523
0.17938350980891057,0.01,0.43084802574413594
0.1794061878758902,0.01,0.4308759300549576
0.17942886594286983,0.01,0.4309038259322912
0.17945154400984947,0.01,0.4309317132824673
0.17947422207682912,0.01,0.4309595920117749
0.17949690014380873,0.01,0.43098746202646027
0.17951957821078837,0.01,0.4310153232327285
0.17954225627776801,0.01,0.43104317553674315
0.17956493434474763,0.01,0.431071018844626
0.17958761241172727,0.01,0.4310988530624589
0.1796102904787069,0.01,0.4311266780962821
0.17963296854568656,0.01,0.43115449385209625
0.17965564661266617,0.01,0.4311823002358614
0.1796783246796458,0.01,0.4312100971534981
0.17970100274662545,0.01,0.43123788451088735
0.1797236808136051,0.01,0.4312656622138705
0.1797463588805847,0.01,0.4312934301682504
0.17976903694756435,0.01,0.431321188279791
0.179791715014544,0.01,0.4313489364542176
0.1798143930815236,0.01,0.4313766745972179
0.17983707114850325,0.01,0.4314044026144411
0.1798597492154829,0.01,0.43143212041149936
0.17988242728246254,0.01,0.43145982789396714
0.17990510534944215,0.01,0.4314875249673821
0.1799277834164218,0.01,0.431515211537245
0.17995046148340144,0.01,0.43154288750902015
0.17997313955038108,0.01,0.4315705527881359
0.1799958176173607,0.01,0.4315982072799847
0.18001849568434033,0.01,0.43162585088992267
0.18004117375131998,0.01,0.4316534835232719
0.1800638518182996,0.01,0.43168110508531804
0.18008652988527923,0.01,0.43170871548131323
0.18010920795225888,0.01,0.431736314616474
0.18013188601923852,0.01,0.4317639023959836
0.18015456408621813,0.01,0.4317914787249908
0.18017724215319778,0.01,0.43181904350861106
0.18019992022017742,0.01,0.4318465966519265
0.18022259828715706,0.01,0.431874138059986
0.18024527635413667,0.01,0.431901667637806
0.18026795442111632,0.01,0.43192918529036994
0.18029063248809596,0.01,0.4319566909226299
0.18031331055507557,0.01,0.4319841844395054
0.18033598862205522,0.01,0.4320116657458846
0.18035866668903486,0.01,0.4320391347466244
0.1803813447560145,0.01,0.4320665913465508
0.18040402282299411,0.01,0.43209403545045866
0.18042670088997376,0.01,0.4321214669631127
0.1804493789569534,0.01,0.43214888578924787
0.18047205702393304,0.01,0.43217629183356876
0.18049473509091266,0.01,0.4322036850007504
0.1805174131578923,0.01,0.43223106519543913
0.18054009122487194,0.01,0.4322584323222519
0.18056276929185155,0.01,0.4322857862857769
0.1805854473588312,0.01,0.43231312699057434
0.18060812542581084,0.01,0.4323404543411762
